buffer,lon,lat,mean_TIN,mean_NO3,mean_NH4
10km,-86.4996546,34.0145152,511.3280889337713,230.52011420510033,280.80797576904297
10km,-86.4996546,36.4718084,537.0717121471058,248.9486188021573,288.12309334494853
10km,-86.4996546,38.8518863,609.8434822776101,273.91309980912644,335.93038801713425
10km,-86.4872149,38.8611619,608.6472528631037,273.4900914972479,335.1571572043679
10km,-86.3772059,40.7439689,591.5958987149326,258.6233711242676,332.9725230823864
10km,-86.3376761,35.7724263,549.4379008900036,255.481821233576,293.95607965642756
10km,-86.2970998,36.1626241,537.7916925603694,250.97152016379616,286.82017517089844
10km,-86.2947041,34.3581473,504.20471607555044,217.40121598677203,286.8035042502663
10km,-86.2767995,42.1167965,559.4735135165128,242.7026263150302,316.77088789506394
10km,-86.2491572,39.2669926,606.4769675514915,273.5485236428001,332.9284466830167
10km,-86.2094342,35.3620235,559.85776311701,258.80544211647725,301.05232030695134
10km,-86.1751759,30.5640199,459.5513707941229,235.70835807106712,223.8430078679865
10km,-86.1751759,39.83619,578.8460027521306,257.2894092906605,321.55658652565694
10km,-86.158018,39.76909,580.0662328546697,258.2948712435636,321.77136646617544
10km,-86.1344697,40.4482767,596.5787145441228,261.01407276500356,335.56464247270065
10km,-86.0529604,35.1946865,563.1339485862038,257.78062924471766,305.3533332131126
10km,-86.0529604,35.4576849,556.8401627974076,258.06335518576884,298.77681454745203
10km,-86.0529604,35.8070317,555.4043079723011,259.28862554376775,296.1156789606268
10km,-86.0341463,34.6723069,519.8604347922585,226.56091169877485,293.2995279485529
10km,-86.0121573,31.8395163,431.23057556152344,212.90946405584162,218.32110873135653
10km,-86.0121573,32.5647083,444.78830788352275,214.71325267444956,230.07506075772372
10km,-86.0121573,34.7090388,519.3526763916016,227.58798079057172,291.76469976251775
10km,-86.0121573,37.6565708,560.2299874045632,257.82339963045985,302.40659401633525
10km,-85.8349648,33.6142714,469.6756251942028,213.82663067904386,255.8489990234375
10km,-85.8196857,40.8018026,598.8468946977096,262.15563895485616,336.69126267866653
10km,-85.80766,30.8740806,439.0320309725675,225.1608234752308,213.87120888449928
10km,-85.80766,33.7701576,467.8368974165483,209.26659844138405,258.57030209628016
10km,-85.684578,34.1665322,458.37443819913,196.94156195900658,261.4328696511009
10km,-85.684578,35.4013452,591.1491366299716,275.0501237349077,316.0990191372958
10km,-85.6588665,36.3556149,540.1521856134588,254.19478052312678,285.957407171076
10km,-85.5697369,33.12275,457.97498113458806,215.76540305397728,242.20957946777344
10km,-85.520024,42.2278346,568.0826152454723,243.89577796242455,324.1868341619318
10km,-85.520024,43.0097027,553.496035489169,242.39052165638316,311.10550689697266
10km,-85.513329,46.5827512,446.5815055153587,202.57057328657672,244.0109336159446
10km,-85.4807825,32.6098566,453.9161543412642,217.73445198752663,236.181696805087
10km,-85.4788065,35.6996916,549.5021473277699,259.35396853360265,290.1481767134233
10km,-85.4788065,36.134602,569.2135148481889,268.4110301624645,300.80247774991125
10km,-85.354965000000007,31.8172896,420.65318575772375,207.7815496271307,212.87163266268644
10km,-85.3136218,31.1318686,388.7814344926314,200.08533963290128,188.696101101962
10km,-85.2683021,36.1475642,580.1612923362038,275.4227724942294,304.73852330988103
10km,-85.2308414,34.2828967,453.659497347745,207.7343600880016,245.92514384876597
10km,-85.2308414,35.6028856,534.9541515003551,253.69863891601562,281.2555125843395
10km,-85.1894045,30.3475302,323.4824315851385,184.24487790194425,139.23755576393822
10km,-85.1894045,32.3552497,417.34152915261006,201.15275920521128,216.1887630115856
10km,-85.1479364,35.1618966,499.33065379749644,235.81395027854225,263.51671114834875
10km,-85.1479364,36.5541091,533.1555356112393,253.8916445645419,279.26388064297765
10km,-85.1454876,31.8912717,403.83868408203125,199.59611025723544,204.24257521195844
10km,-85.023346,35.8994729,540.0653797496449,258.88352342085403,281.18185147372157
10km,-84.9963081,46.023372,438.5909618030895,198.99372100830078,239.5972477306019
10km,-84.981754,35.5927914,530.6431288285689,254.07819851962003,276.56492614746094
10km,-84.8984775,36.37106,547.8020172119141,263.6072852394798,284.19473335959697
10km,-84.8567932,30.1507777,297.18934284556997,175.90461106733844,121.28472831032492
10km,-84.7942091,35.519359,496.1192072088068,239.66185413707387,256.4573468295011
10km,-84.7315563,34.7928029,515.8954661976207,244.77080535888672,271.12466222589666
10km,-84.6988948,30.6260394,296.71951779452235,166.5611239346591,130.15839420665395
10km,-84.6897495,40.1056572,533.9913316206498,245.4720354947177,288.51929959383875
10km,-84.6479124,30.5562947,295.24969759854406,166.8638250177557,128.38587362116033
10km,-84.6479124,36.1004285,502.35485284978694,245.5869369506836,256.76791243119675
10km,-84.591058,30.5880468,294.5653859918768,166.09759140014648,128.46779043024236
10km,-84.564147,32.0129889,391.49351501464844,192.60031405362216,198.8932085904208
10km,-84.564147,39.2355447,534.0572981400924,249.65804568204013,284.39926702325994
10km,-84.5222189,36.3976209,516.0721116499467,251.901574568315,264.17053777521306
10km,-84.4802606,31.2816037,353.6954650878906,181.47183921120384,172.22362657026812
10km,-84.4802606,38.0606478,532.9615991765803,250.57880956476384,282.38278406316584
10km,-84.414629,30.6238069,307.4498027454723,170.89801961725408,136.55177931352094
10km,-84.3920332,40.5431137,522.0433946089311,237.43232865767047,284.61107011274856
10km,-84.3895701,40.5425341,522.0811601118608,237.47099720348012,284.61016360196203
10km,-84.3542049,42.1764362,504.0047773881392,225.24105973677203,278.7637245871804
10km,-84.3121264,37.7143001,518.4973158402877,245.7607650756836,272.73655700683594
10km,-84.2850538,41.3305444,506.7376320578835,228.11393044211647,278.62370161576706
10km,-84.2278796,30.9050079,336.4029603437944,177.70782852172852,158.6951325156472
10km,-84.2278796,35.471793,440.94083057750356,218.51060832630503,222.43022086403587
10km,-84.2012897,30.8774132,336.9681264703924,178.18141555786133,158.78670744462445
10km,-84.1857115,30.4906177,335.45381233908915,183.04021141745827,152.41359988125888
10km,-84.1857115,36.726335,477.94198469682175,233.82500110973012,244.11698428067294
10km,-84.1857115,42.949754,505.51121798428625,224.00838470458984,281.50283466685903
10km,-84.1173935,30.4363129,343.3138947920366,186.30166799371892,157.01222853227094
10km,-84.0378894,33.6752492,411.1445409601385,193.31264357133344,217.83190224387428
10km,-83.9744262,34.8457601,477.8612254749645,233.86298509077594,243.99823969060725
10km,-83.9207392,35.9606384,423.629243330522,213.10808563232422,210.52115561745384
10km,-83.8473015,30.8417409,350.2556915283203,181.7026727849787,168.55301666259766
10km,-83.8473015,31.2072856,345.1283416748047,173.55121473832563,171.5771283236417
10km,-83.8473015,35.6710541,421.55134305087,213.38331673362038,208.16802978515625
10km,-83.8260884,37.8380647,535.1602977405895,258.1529312133789,277.0073616721413
10km,-83.7199136,33.7708613,411.91956814852625,197.18039842085406,214.7391683405096
10km,-83.7199136,34.6567728,472.0167499889027,231.53744368119672,240.4793007590554
10km,-83.6979962,42.4925336,500.4342124245384,225.92404209483755,274.51016859574753
10km,-83.671025,33.8133515,413.3067196932706,198.1043271151456,215.202392578125
10km,-83.5070203,35.8271682,390.97935763272375,198.46670670942828,192.51264606822622
10km,-83.3815429,35.1823171,360.7252849232067,180.857346274636,179.86793864857066
10km,-83.357567,33.9519347,401.16089283336294,194.02264612371272,207.13824740323153
10km,-83.336188,35.1197519,395.0453186035156,197.77379816228694,197.27151350541547
10km,-83.2077645,36.8890304,462.63815168900925,240.4308853149414,222.20726013183594
10km,-83.1649001,32.8024682,371.9826230135831,181.7330287586559,190.2495914806019
10km,-83.1220074,35.3265409,421.2830838290128,209.52331265536222,211.7597753351385
10km,-83.1220074,35.9359517,405.0006727738814,201.76190636374733,203.23876536976206
10km,-83.0361376,33.9119731,381.69567454944956,185.54672692038795,196.14895075017756
10km,-82.9931607,34.749245,419.20620172674006,206.30602195046166,212.90017214688388
10km,-82.820974,29.3178545,348.1559337269176,201.7222900390625,146.43364680897105
10km,-82.7948629,33.5598553,366.0128208507191,178.72347259521484,187.2893489490856
10km,-82.7778579,35.2190534,536.8214888139205,262.6225474964489,274.19893784956497
10km,-82.6915429,33.4470392,367.13421353426844,179.69165177778765,187.4425610628995
10km,-82.6501332,34.5034394,377.5734558105469,184.22562304410067,193.3478351939808
10km,-82.6483442,34.5528328,376.56631539084697,183.6477140946822,192.9185992154208
10km,-82.6423336,29.4477445,346.36330275102097,200.70025010542437,145.66305680708453
10km,-82.605118,36.6815794,436.2473616166548,220.33088822798297,215.91646992076528
10km,-82.5460563,35.5975104,336.9668565229936,164.76652561534536,172.20033298839223
10km,-82.5185837,39.2875595,520.1617986505681,252.67440449107778,267.4874004017223
10km,-82.345189,34.9297484,422.5585451993075,204.5831264149059,217.97541392933238
10km,-82.345189,35.888897,365.8104983243075,178.5771484375,187.23335127397016
10km,-82.2583297,38.4391927,486.6674776944247,239.1717494617809,247.4957268454812
10km,-82.12784,36.2638604,448.67346746271306,218.89311495694247,229.7803559736772
10km,-82.0842901,35.6984405,407.7969180020419,197.0591461875222,210.73776522549716
10km,-81.9534815,40.2735823,556.0497103604404,265.2593002319336,290.7904052734375
10km,-81.8595756,40.2720151,550.6947687322444,264.38189974698156,286.3128675981001
10km,-81.8224362,36.4585672,463.44148670543325,224.25330144708806,239.18818317760122
10km,-81.7787021,28.702847,337.43679115988994,196.3324571089311,141.1043350913308
10km,-81.7767692,34.6320762,378.9438975941051,182.98413710160688,195.95976604114878
10km,-81.7188539,30.7305381,306.8797676780007,174.67660002274945,132.20316384055397
10km,-81.6943605,41.49932,509.4303186590021,238.6642733487216,270.76604600386185
10km,-81.6911559,27.8617347,366.79786404696375,210.41525407270953,156.38260754671964
10km,-81.623711,34.7154122,379.56379144841975,182.08445601029828,197.47933266379616
10km,-81.6035062,30.3500511,314.35370358553797,176.5427669178356,137.81093874844638
10km,-81.6035062,30.898276,319.5841633189808,177.44837292757902,142.13578310879794
10km,-81.6035062,35.361354,411.4892106489702,194.80238966508344,216.68682237104937
10km,-81.5596427,36.8687921,456.17120361328125,220.82027504660866,235.3509292602539
10km,-81.5462152,36.2354064,529.1567244096236,249.12290677157316,280.03381555730647
10km,-81.4278984,29.9719419,349.07629810680044,193.5359906283292,155.54030817205256
10km,-81.2518833,41.1887572,539.8406982421875,257.1051191850142,282.73559015447444
10km,-81.2078164,36.6721195,444.7397433194247,210.60923489657316,234.13050981001422
10km,-81.1196075,37.0924986,413.72587446732956,200.66371709650213,213.06215529008344
10km,-81.0754657,32.491436,365.5697049227628,182.76822731711647,182.80147725885564
10km,-80.9428911,34.0412165,369.895000110973,181.49219304865056,188.402812610973
10km,-80.7214417,32.2860396,358.845009543679,181.56089643998578,177.28411899913442
10km,-80.6770787,37.0583986,369.4464180686257,176.4206393848766,193.02577903053978
10km,-80.6770787,37.3132885,361.5551258433949,174.15150833129883,187.40361647172406
10km,-80.3213106,36.6886252,495.5328105579723,231.64975599809125,263.8830601085316
10km,-80.2321313,38.8696797,529.7828105579723,274.20650135387075,255.57630920410156
10km,-80.2213477,40.5169767,471.1589327725497,236.02400623668325,235.13493139093572
10km,-80.1875065,33.6734243,356.4381131258878,183.5518060164018,172.88630329478872
10km,-80.1875065,34.9054732,423.1398911909624,194.23249053955078,228.9074048128995
10km,-80.1149411,42.1585823,594.4143274480647,299.05881084095347,295.35551521994853
10km,-80.0087746,33.1260618,340.171630859375,181.02527479691938,159.1463605707342
10km,-80.0087746,38.8092552,541.0592554265803,280.2986665205522,260.76059653542256
10km,-79.9640339,39.6695849,479.08721923828125,245.90979211980647,233.17742850563744
10km,-79.7848422,37.5774613,376.9320054487749,189.84390952370384,187.0880889892578
10km,-79.6925715,33.2860005,350.98358847878194,185.27372256192294,165.70986834439364
10km,-79.560344,42.2312829,601.7136549516158,305.59581340443003,296.1178505637429
10km,-79.4922606,39.871742,534.3371734619141,275.71133492209697,258.62583576549184
10km,-79.4703885,35.3674493,412.70818120783025,184.33970121903852,228.36847825483844
10km,-79.4703885,40.2353963,516.0986078435725,262.8231804587624,253.27541906183416
10km,-79.4647739,39.1287189,515.8379266912287,273.25209253484553,242.58583415638316
10km,-79.4614012,33.087871,351.9597833806818,188.42381564053622,163.53596739335492
10km,-79.2902133,41.8143331,564.3337416215377,290.13797274502843,274.19576887650925
10km,-79.1908499,36.2493046,451.3839680064808,198.7103535045277,252.6736103404652
10km,-79.1548533,39.1042079,379.78348055752843,193.50807016546077,186.27540657737038
10km,-79.1450445,41.8439486,553.5382801402699,287.04990525679153,266.4883776578036
10km,-79.0558445,35.9131996,478.0266640403054,194.69401064786044,283.33265200528234
10km,-78.982788,36.3937519,448.46920637650925,199.4765070134943,248.99270005659625
10km,-78.898619,35.9940329,484.1693864302202,193.23678172718394,290.93261163884944
10km,-78.8835548,36.0483715,480.1051594127308,194.2010692249645,285.90408117120916
10km,-78.6568942,37.4315734,395.12579345703125,198.6544407931241,196.4713502363725
10km,-78.6114999,36.2799451,453.4938118674538,194.94983326305044,258.5439848466353
10km,-78.6114999,39.6255251,411.50240950150925,208.15932221846148,203.34308832341975
10km,-78.5660852,34.5882404,525.8322504216975,201.5823194330389,324.2499250932173
10km,-78.5660852,39.986955,441.7689472545277,223.8792294588956,217.88972126353872
10km,-78.5039069,40.0186921,446.6570115522905,225.85279776833275,220.804218639027
10km,-78.4524591,38.3120359,378.5207228227095,184.32033642855558,194.20038743452594
10km,-78.2476146,38.436934,363.5246242176403,172.9338070262562,190.5908168445934
10km,-78.2388071,39.9991865,471.7236688787287,237.0086246837269,234.71504280783913
10km,-78.2020387,34.0275398,506.93508078835225,220.01050012761897,286.92458898370916
10km,-78.0951431,41.3221465,505.0199085582386,263.3171761252663,241.70273173939097
10km,-77.7909776,38.7208787,417.6184553666548,203.88485370982778,213.73360512473366
10km,-77.6536125,35.8840053,455.5864743319425,199.16743538596413,256.41903547807175
10km,-77.6536125,39.076767,446.14455483176494,218.487529407848,227.65702611749822
10km,-77.6077865,38.7838939,419.8215817538175,206.36799690940163,213.45358484441584
10km,-77.4605399,38.3031837,413.55753673206675,203.92696137861773,209.63057778098366
10km,-77.4242972,38.4334566,408.6492101495916,201.6741495999423,206.97505950927734
10km,-77.3324425,35.0306293,420.03895430131394,196.05905948985708,223.9798909967596
10km,-77.2864879,38.0445557,435.35274852405894,213.6325586492365,221.72019056840375
10km,-77.2405153,38.7438944,433.2049366344105,215.1987630670721,218.00617218017578
10km,-77.2405153,39.1547426,475.5703624378551,234.1442739313299,241.42609336159447
10km,-77.1485163,38.2372863,423.50427662242544,208.65259274569425,214.8516880382191
10km,-77.0969228,38.8859452,454.477368441495,225.84761532870206,228.62975449995562
10km,-77.0909809,38.8816208,454.3045182661577,225.77888904918325,228.5256312977184
10km,-77.0564464,35.0877672,413.79236394708806,196.04510706121272,217.7472686767578
10km,-77.0469214,38.8048355,451.10271939364344,224.2699668190696,226.83275673606178
10km,-77.0368707,38.9071923,456.9047574129972,227.2249090021307,229.6798456365412
10km,-76.964306,36.0245185,454.7542710737749,201.62747816606,253.1267949884588
10km,-76.9316408,38.963444,459.767051003196,229.3333969116211,230.43365478515625
10km,-76.8720961,37.1185515,479.46623507413,230.8902886130593,248.57594854181463
10km,-76.7336521,39.9512496,544.6916961669922,250.5623113458807,294.12938204678625
10km,-76.7074571,37.2707022,472.64991621537644,231.3903607455167,241.25956656716087
10km,-76.6874701,36.9288915,474.9310288862749,227.39184084805575,247.5391845703125
10km,-76.5775744,37.1525136,467.67401123046875,228.2779208096591,239.39609042080966
10km,-76.5257007,37.6040106,454.0730355002663,226.8717252557928,227.20131059126422
10km,-76.515499,41.9789631,447.24026766690343,222.3848755576394,224.85539384321734
10km,-76.5018807,42.4439614,487.5220017866655,231.15884642167524,256.3631543246183
10km,-76.4157526,34.8498852,376.2437674782493,189.0088313709606,187.23493853482333
10km,-76.3941264,39.3345523,499.7420765269886,242.6293251731179,257.1127471923828
10km,-76.3618926,38.0890152,417.80132779208094,210.63060101595792,207.1707333651456
10km,-76.3055144,40.0378755,570.743954745206,248.72914678400213,322.0148031061346
10km,-76.2327348,39.9473225,573.8772763338956,253.7244179465554,320.1528625488281
10km,-76.0391909,41.5004703,488.14088439941406,246.42413122003728,241.7167545665394
10km,-75.9927652,40.3451566,529.3119076815518,254.49507349187678,274.81683627041906
10km,-75.8718696,40.2842593,525.6527446400036,255.98589879816228,269.6668437610973
10km,-75.8533954,38.0862333,409.00252186168325,207.73142866654828,201.2710866061124
10km,-75.8218616,41.3942456,449.0289320512251,227.31520982222125,221.71372708407316
10km,-75.8069082,42.9805975,520.7687752463601,262.98606664484197,257.78271068226206
10km,-75.7443536,40.4820245,533.4712607643821,264.4986766468395,268.97258203679866
10km,-75.7163207,39.449556,476.8506774902344,234.90907287597656,241.941594210538
10km,-75.5742467,40.6519679,520.6334922096946,263.1463879671964,257.4871097911488
10km,-75.4714098,40.6022939,511.2219030206854,260.48673872514206,250.73516915061256
10km,-75.4344727,38.6530841,434.2730879350142,213.7530552257191,220.52003132213247
10km,-75.3926959,38.1770634,407.72553946755147,204.73903135819867,202.98650741577148
10km,-75.3704579,40.6259316,510.39193586869675,262.27888904918325,248.11303849653765
10km,-75.3407346,40.5795437,514.9988347833806,265.31515086780894,249.68368114124644
10km,-75.2479061,41.0458376,538.9614909778942,282.2412629560991,256.72022732821375
10km,-75.1429563,40.9792619,520.1398856423118,274.3349207097834,245.804968400435
10km,-74.9557273,41.125651,495.16096912730825,268.26343536376953,226.89753376353872
10km,-74.7929488,43.7545099,470.8560721657493,249.4191270308061,221.43693958629262
10km,-74.6868815,39.8558488,460.3893543590199,241.38003193248403,219.00932936234906
10km,-74.580712,40.5014929,487.57979930530894,259.8818095814098,227.69798278808594
10km,-74.5463282,40.8336038,502.99924260919744,270.4260649247603,232.5731762972745
10km,-74.4640575,44.2239488,406.2884715687145,213.86017365889117,192.42829790982333
10km,-74.4530836,44.2504085,405.9709181352095,213.28040036288175,192.69052609530362
10km,-74.3502368,40.6499023,486.7183172052557,259.5912919477983,227.1270224831321
10km,-74.3039227,40.584867,479.4176760586825,255.05238966508344,224.3652912486683
10km,-74.2587568,40.5520491,477.3937045010653,253.63476701216265,223.75895205411044
10km,-73.9359821,43.0324245,432.8638166947798,231.9247748635032,200.93904599276456
10km,-73.7948516,40.7282239,471.4433607621626,249.25593081387606,222.18742786754262
10km,-73.5859487,43.3006281,381.1436073996804,205.0438873984597,176.09971965443003
10km,-73.5594128,42.673664,420.14756081321025,229.19426623257723,190.95329631458628
10km,-73.3551436,42.1099885,419.08644104003906,228.16385650634766,190.922588001598
10km,-73.3429299,43.0903193,390.3925309614702,214.25188966230914,176.1406354037198
10km,-73.2269461,42.792313,418.0888644131747,233.84980461814186,184.2390549399636
10km,-73.1655697,42.5620944,433.1889371004972,241.0549437782981,192.13399158824575
10km,-73.1331651,41.1845415,450.9510609019886,245.8309291492809,205.12013383345172
10km,-73.0998363,43.8964511,389.83449485085225,204.40970264781606,185.4247949773615
10km,-72.9962431,44.3959289,400.90709200772375,206.42752907492897,194.47956501353872
10km,-72.8042797,43.0151325,464.0639246160334,257.9500260786577,206.11389992453834
10km,-72.7784296,43.1003556,449.6452373157848,248.79690898548472,200.84832416881216
10km,-72.7329823,44.0939388,422.29476651278407,221.91933926669034,200.37543002041903
10km,-72.7115694,43.0845821,441.8999106667259,244.3360026966442,197.56390588933772
10km,-72.6624209,42.3471357,398.1670684814453,224.66082416881216,173.50624015114525
10km,-72.6412013,42.3250896,390.8069027987394,220.78789208152077,170.01900759610263
10km,-72.6162009,42.2042586,379.2053527832031,213.343449679288,165.86190449107778
10km,-72.6056435,42.5445588,401.2384879372337,226.98657538674095,174.25191289728338
10km,-72.5963431,42.3732554,385.9521553733132,219.28886586969548,166.66328950361773
10km,-72.3438681,41.4019656,386.8620813543146,218.12275106256658,168.73932994495738
10km,-72.3336237,42.5040526,388.92145746404475,224.0158025568182,164.90566184303978
10km,-72.2895526,43.7022451,352.9626090309837,190.70607168024236,162.25653839111328
10km,-72.2474268,42.3175573,380.50390694358134,218.98097471757367,161.5229353471236
10km,-72.078663,41.3481528,373.68586661598897,209.960730119185,163.7251389243386
10km,-72.0468164,41.5185189,374.5494273792614,210.00286795876244,164.54656600952148
10km,-71.8571331,42.4096528,404.02959927645594,225.9013775912198,178.12822515314275
10km,-71.8290112,41.7073744,387.85911560058594,216.8190064863725,171.04010703346947
10km,-71.6734538,42.4534026,393.34005598588425,218.68558744950727,174.65447304465553
10km,-71.6673352,41.4568113,385.42146023837,213.56901827725497,171.85244265469638
10km,-71.6418744,41.3832162,383.23810785466975,212.1146836714311,171.1234269575639
10km,-71.5383736,44.9964934,378.8937419544567,201.13957630504262,177.7541635686701
10km,-71.448489,41.5722602,397.2743308327415,219.69459464333275,177.57973272150213
10km,-71.3489484,42.4603719,388.2877890846946,215.53179480812767,172.75599809126422
10km,-71.2874209,42.467206,390.5264171253551,216.77852179787376,173.74789289994672
10km,-71.2662025,41.6771101,399.7342168634588,220.60431428389117,179.12990153919566
10km,-71.1789484,42.1236745,413.2236508456144,228.5496229691939,184.67402024702594
10km,-71.1378558,44.7814393,322.305024580522,174.44751843539152,147.8575089194558
10km,-71.1092012,42.1229099,414.1494889692827,228.9887931130149,185.16069516268644
10km,-71.1056916,42.3666036,398.80125427246094,220.1359839005904,178.66526725075462
10km,-71.1045482,42.066662,414.22610751065343,228.81544633345172,185.410663951527
10km,-71.0747975,44.4011722,335.74243718927556,187.2625291997736,148.47991353815252
10km,-71.0497768,43.2926219,367.77470952814275,202.76376689564097,165.01094471324575
10km,-71.0022705,42.2528772,408.7482424649325,225.86174288662997,182.88650373979047
10km,-70.9864887,41.6395372,400.20037841796875,220.8868557323109,179.31351748379794
10km,-70.9071236,42.7051144,383.8431410356001,211.6762563532049,172.1668850291859
10km,-70.8897712,42.2418426,408.49426824396306,225.5282877141779,182.96597636829722
10km,-70.7840564,44.4906897,323.5412625399503,178.46518152410334,145.07608032226562
10km,-70.7211336,41.7606622,394.23495067249644,218.27590491554955,175.95905234596947
10km,-70.6578104,41.7417714,389.83982987837356,216.07111046530983,173.76871559836647
10km,-70.6230451,42.6548394,382.1235337690874,211.02100233598188,171.1025293523615
10km,-70.4986579,41.7642796,380.4202062433416,211.58019534024325,168.84001333063298
10km,-70.2878545,41.6652609,340.4776174371893,191.5917545665394,148.8858649513938
10km,-70.1945025,41.7360766,325.4324326948686,184.40925459428266,141.02317706021395
10km,-70.0713457,41.6880918,317.8008644797585,180.74969551780006,137.0511693087491
10km,-69.7681096,44.3164961,314.9870522238991,171.40162381258878,143.58543049205434
10km,-69.719218,44.7650618,298.9860222556374,162.2479476928711,136.73807976462624
10km,-69.6253279,44.5472922,303.67309500954366,165.53762470592153,138.13547307794744
10km,-69.511031,44.108282,335.8289274735884,183.01668999411842,152.8122322776101
10km,-69.3375071,45.7049857,287.51402906938034,154.74429494684392,132.76973030783913
10km,-67.6776836,44.9849315,327.2222671508789,176.38070505315608,150.84155481511897
10km,-67.5724938,44.6625773,338.48626362193716,183.80746772072533,154.67879312688655
30km,-109.9913694,42.9547905,139.53919982910156,63.534723802046344,76.00447325272994
30km,-106.7234639,35.6020667,132.34657495672053,64.63048059290105,67.71609219637784
30km,-106.2117882,41.1785008,182.09036844426936,86.29432782259855,95.79604079506613
30km,-106.2051484,31.8039824,115.09171850031072,51.95978485454213,63.13193407925692
30km,-106.0434449,31.9163705,122.56817887046121,55.2810264934193,67.28715428439054
30km,-105.8184564,40.2519897,252.77326757257634,120.32705653797497,132.44621415571734
30km,-105.7820674,39.5500507,267.78583734685725,125.67022462324663,142.11561237681997
30km,-105.5005483,40.1512114,243.62097306685015,112.64348116787997,130.97748947143555
30km,-105.4780381,32.8895419,194.77606825395063,87.79785242947665,106.97821599786931
30km,-104.4723301,38.9108325,220.16994753750888,96.36116860129617,123.80878205732866
30km,-104.1930918,30.750805,178.81143673983487,78.44077933918346,100.37065939469771
30km,-104.1674118,30.6332044,183.37349978360263,80.5306605425748,102.84283863414417
30km,-103.5988057,43.7666507,290.8990672718395,110.06984606656161,180.82921635020864
30km,-103.3587288,29.6629938,131.54293909939852,55.6162805557251,75.92665871706876
30km,-102.989615,41.6552418,265.10022388805044,101.97239650379528,163.12782669067383
30km,-102.6216211,35.4247226,251.79407917369497,96.62847761674361,155.165602944114
30km,-102.5298028,35.0017354,272.57895625721324,105.74878085743298,166.83017696033824
30km,-102.2547919,42.3613076,299.06140691583806,111.04873691905628,188.0126717307351
30km,-101.7979613,37.1333387,307.91754843971944,101.4131953499534,206.5043515292081
30km,-101.7979613,38.4738028,310.78287506103516,106.98020865700461,203.80267125909978
30km,-101.6157773,40.1306121,311.3519155328924,111.14603684165262,200.2058729691939
30km,-101.5248055,41.1815863,350.61018440940165,120.12811626087536,230.48206745494497
30km,-101.4339148,36.3183749,342.80603235418147,107.0946967385032,235.71133492209694
30km,-101.4339148,36.8301318,335.9960597645153,104.0374738519842,231.9585883400657
30km,-101.4062723,36.2650314,343.32345442338425,108.67404140125622,234.64940712668678
30km,-101.1617356,29.8687682,197.7180966463956,86.44511569630016,111.27297765558416
30km,-101.0711758,40.1844599,356.4153907082298,122.28771018981934,234.1276820789684
30km,-100.8903099,35.8540979,341.6809054287997,122.03662074695934,219.6442836414684
30km,-100.8903099,37.221014,333.72576557506216,114.2283522865989,219.49740878018466
30km,-100.8903099,38.0625252,337.68433033336294,111.63849570534445,226.04583740234375
30km,-100.8534779,43.2327824,350.0355925126509,126.00677698308772,224.02881622314453
30km,-100.8000051,40.9338037,426.43046431107956,132.53585295243695,293.8946155201305
30km,-100.5296115,31.8277663,260.7932697642933,109.54261953180486,151.25065127286044
30km,-100.5296115,36.7440186,332.0426386052912,118.02883217551492,214.0138071233576
30km,-100.5296115,38.9271279,379.5797909823331,121.37635699185458,258.2034287886186
30km,-100.5296115,40.2353963,385.7645312222567,131.05680535056374,254.7077213634144
30km,-100.5252843,41.0785928,441.8895395452326,137.70331157337534,304.1862286654386
30km,-100.439656,31.3839017,260.38738042658025,110.4808968630704,149.90648304332387
30km,-100.439656,37.6840811,342.25933837890625,119.8281197981401,222.4312189275568
30km,-100.3737447,44.3535933,296.9237317171964,106.38296161998402,190.54077009721235
30km,-100.3497895,35.9022267,343.9645330255682,128.66752243041992,215.29701683738014
30km,-100.3497895,37.2698449,347.2052431973544,124.71864839033647,222.48659272627398
30km,-100.2953039,46.2061318,293.8515826138583,105.31362134760076,188.53796282681552
30km,-99.9912254,39.7959566,375.0858778520064,132.22237743030894,242.86349799416283
30km,-99.9912254,40.121397,393.17018335515803,137.5113279169256,255.65885439786044
30km,-99.8934619,38.0844625,372.6739307750355,133.254094210538,239.4198358709162
30km,-99.8124935,29.8851459,285.95573286576706,124.07050254128195,161.88522685657847
30km,-99.8124935,39.3198302,370.96489993008703,131.61036612770775,239.3545344959606
30km,-99.634135,35.616176,350.8246029940519,136.9514617919922,213.87314189564097
30km,-99.4909468,36.8019758,355.70767836137253,137.45025704123756,218.25742478804156
30km,-99.456155,30.0945305,304.07134038751775,130.85944990678266,173.21189013394442
30km,-99.456155,40.4903536,402.51654746315694,143.56330836902964,258.95324498956853
30km,-99.4376352,48.2888882,298.4545995538885,105.74490252408114,192.7096956426447
30km,-99.3903862,36.4336481,373.1630339189009,145.51690743186256,227.64612579345703
30km,-99.3673084,36.413792,374.7808948863636,146.29997669566762,228.48091819069603
30km,-99.3673084,39.766638,380.8162536621094,138.5640789378773,242.2521736838601
30km,-99.3267702,38.8791783,389.4722817160866,143.6626326821067,245.80964521928266
30km,-99.2785583,30.6556091,306.3459847190163,130.58679892800072,175.75918197631836
30km,-99.2785583,31.2016122,310.28317122025925,132.0583145835183,178.224853515625
30km,-99.2785583,37.1894543,371.480674050071,143.14439253373578,228.33628567782316
30km,-99.2785583,38.8683549,390.44429432262075,144.49228252064097,245.9520159634677
